33.834983918393,-118.261506443575,"67Carson"
33.8171027432521,-116.466055369737,"68Cathedral "
37.5985894895913,-120.954160517058,"69Ceres"
33.8663113247623,-118.065780543267,"70Cerritos"
39.7473331959397,-121.838163632606,"71Chico"
34.0062234542162,-117.67382275505,"72Chino"
33.9734081632435,-117.722070808872,"73Chino Hill"
37.1115803893221,-120.231463231357,"74Chowchilla"
32.6279968474512,-117.024355483377,"75Chula Vist"
38.6939566893797,-121.288748380003,"76Citrus Hei"
34.1083911953479,-117.71838907641,"77Claremont"
37.9405494150874,-121.932873487254,"78Clayton"
38.9539807550545,-122.632431940239,"79Clearlake"
38.7985117158566,-123.019690668656,"80Cloverdale"
36.8229446834605,-119.684694188414,"81Clovis"
33.6781823909685,-116.186023679391,"82Coachella"
36.1375304410654,-120.327580262764,"83Coalinga"
39.094370973184,-120.954304629385,"84Colfax"
37.6790595753047,-122.458216690706,"85Colma"
34.0663709260159,-117.322483796971,"86Colton"
39.2040192252165,-122.008518688278,"87Colusa"
33.9977182092237,-118.1529021613,"88Commerce"
33.8971096367808,-118.226194884923,"89Compton"
37.9648134066495,-122.011909547707,"90Concord"
36.0815413456625,-119.56252229175,"91Corcoran"
39.9271322991057,-122.183122934931,"92Corning"
33.8661983192301,-117.569197578574,"93Corona"
32.6820030296743,-117.175283337854,"94Coronado"
37.9227732341988,-122.514738762563,"95Corte Made"
33.6614866909322,-117.914304630538,"96Costa Mesa"
38.3262742278693,-122.703687188069,"97Cotati"
34.0909081819338,-117.883199897005,"98Covina"
41.7949061558531,-124.182957028264,"99Crescent C"
33.964206810713,-118.183882155851,"100Cudahy"
34.0045739477307,-118.398494274426,"101Culver Ci"
37.3192991815124,-122.038197247756,"102Cupertino"
33.8197826210403,-118.040278807567,"103Cypress"
37.6879151735091,-122.46734980567,"104Daly City"
33.4738535566459,-117.693336558313,"105Dana Poin"
37.8091624412808,-121.968637804374,"106Danville"
38.5546853573839,-121.741408355896,"107Davis"
32.9574921908364,-117.262830366392,"108Del Mar"
36.5931935094758,-121.838418868361,"109Del Rey O"
35.7747463201823,-119.254583140082,"110Delano"
33.9592778811692,-116.50083312439,"111Desert Ho"
34.0014450026435,-117.819723760514,"112Diamond B"
36.5457872243765,-119.389441876756,"113Dinuba"
38.449093440572,-121.830808365721,"114Dixon"
41.966952733003,-121.919165872562,"115Dorris"
36.9852607151976,-120.62983309758,"116Dos Palos"
33.9375352236663,-118.132058541069,"117Downey"
34.1392268894887,-117.962711036332,"118Duarte"
37.7144715765139,-121.893995301712,"119Dublin"
41.2170979089751,-122.273790569851,"120Dunsmuir"
37.4654025737127,-122.138492891763,"121East Palo"
33.9627834617476,-117.578541589846,"122Eastvale"
32.7965292249306,-116.952909298084,"123El Cajon"
32.7868897335871,-115.563485195675,"124El Centro"
37.9167647240415,-122.304211814836,"125El Cerrit"
34.0715871666318,-118.026704726767,"126El Monte"
33.9244699143521,-118.412574281831,"127El Segund"
38.4146700713645,-121.408723345632,"128Elk Grove"
37.8384111695264,-122.289842586174,"129Emeryvill"
33.0494009323892,-117.270556471295,"130Encinitas"
37.7947227754769,-120.994474719246,"131Escalon"
33.1299000624141,-117.07487557609,"132Escondido"
41.4576419128073,-122.895024128713,"133Etna"
40.7875951718781,-124.164255240663,"134Eureka"
36.2954606211353,-119.146021565596,"135Exeter"
37.9876978699095,-122.5939399628,"136Fairfax"
38.2587603208535,-122.048224248291,"137Fairfield"
36.3036892276831,-119.208270592643,"138Farmersvi"
40.5794933141457,-124.261302535191,"139Ferndale"
34.4013368297104,-118.918039330829,"140Fillmore"
36.8609209000251,-120.456120198266,"141Firebaugh"
38.6719962052373,-121.145636000139,"142Folsom"
34.0999053054627,-117.45426762642,"143Fontana"
39.4403984297021,-123.799222985183,"144Fort Brag"
41.6085176311401,-122.8412442785,"145Fort Jone"
40.5839734543128,-124.14148878166,"146Fortuna"
37.5530581015837,-122.264796866702,"147Foster Ci"
33.7107500818384,-117.952436141498,"148Fountain "
36.6298341268807,-119.678069045841,"149Fowler"
37.5438790412883,-121.983081232514,"150Fremont"
36.7860722104018,-119.78581295608,"151Fresno"
33.8797568712864,-117.927139063886,"152Fullerton"
38.2656845917798,-121.301638640757,"153Galt"
33.7772311080595,-117.95315958016,"154Garden Gr"
33.8936519378118,-118.306050181109,"155Gardena"
37.0120012532321,-121.585319415028,"156Gilroy"
34.1636593211302,-118.252913510553,"157Glendale"
34.1287568461,-117.85650048944,"158Glendora"
34.4359091074369,-119.858644399169,"159Goleta"
36.5116650221457,-121.439863020622,"160Gonzales"
34.0314328607784,-117.31396616422,"161Grand Ter"
39.2226008117244,-121.056614811989,"162Grass Val"
36.3221581157808,-121.244555600662,"163Greenfiel"
39.3639398224327,-121.699699402651,"164Gridley"
35.1200767382552,-120.617702809952,"165Grover Be"
34.9626759233063,-120.57556483052,"166Guadalupe"
37.2538639275876,-121.004918896394,"167Gustine"
37.461859157918,-122.435875961991,"168Half Moon"
36.3379536737405,-119.653736923453,"169Hanford"
33.8295361408235,-118.072657061744,"170Hawaiian "
33.9139391460146,-118.346588078608,"171Hawthorne"
37.645199226663,-122.077452656951,"172Hayward"
38.6205747797293,-122.86540383455,"173Healdsbur"
33.743032440825,-116.986162621549,"174Hemet"
38.0088077523173,-122.265641534491,"175Hercules"
33.8643601235551,-118.395996467187,"176Hermosa B"
34.420498146356,-117.311726398319,"177Hesperia"
34.1638681078748,-118.661428690335,"178Hidden Hi"
34.1192621451361,-117.206923768314,"179Highland"
37.5576753274608,-122.358065048972,"180Hillsboro"
36.8442945025757,-121.395898311115,"181Hollister"
32.8149572849003,-115.375725230289,"182Holtville"
37.6020277275181,-120.864191421334,"183Hughson"
33.6956481088005,-118.000305440386,"184Huntingto"
33.9790142529244,-118.21528533043,"185Huntingto"
36.2038709086872,-120.099456154191,"186Huron"
32.8377477728878,-115.573538501443,"187Imperial"
32.5787613715447,-117.114537029729,"188Imperial "
33.7175780569157,-116.338011098987,"189Indian We"
33.7230908399655,-116.233762322379,"190Indio"
33.9565180054107,-118.346615584667,"191Inglewood"
38.3540780301779,-120.942167652935,"192Ione"
33.6836350001149,-117.784903201986,"193Irvine"
34.1062815758659,-117.945362506871,"194Irwindale"
38.1610858165441,-121.60973019654,"195Isleton"
38.3519935215271,-120.772812952254,"196Jackson"
33.9964296106116,-117.467067131013,"197Jurupa Va"
36.7268936041322,-120.062929845342,"198Kerman"
36.2115750811904,-121.132627444599,"199King City"
36.5197025603787,-119.555386742471,"200Kingsburg"
34.2096209366566,-118.201460151191,"201La Cañada"
33.92944241372,-117.951185294451,"202La Habra"
33.956925476512,-117.954150374393,"203La Habra "
32.7707958044603,-117.024024970397,"204La Mesa"
33.9064167308509,-118.008731477025,"205La Mirada"
33.8487528857465,-118.041822983806,"206La Palma"
34.0327046090136,-117.954178743265,"207La Puente"
33.6835094119741,-116.287867132032,"208La Quinta"
34.1163151949098,-117.770077975935,"209La Verne"
37.8907012996471,-122.114389980453,"210Lafayette"
33.5376763763107,-117.766660311756,"211Laguna Be"
33.5944608115036,-117.702390433698,"212Laguna Hi"
33.5313656263199,-117.700613481413,"213Laguna Ni"
33.6084925479337,-117.724316698081,"214Laguna Wo"
33.6755816065062,-117.328561090762,"215Lake Elsi"
33.6521928909674,-117.678522967236,"216Lake Fore"
39.0460346507352,-122.920037346856,"217Lakeport"
33.8475170765611,-118.117258509541,"218Lakewood"
34.6855392466042,-118.14700596469,"219Lancaster"
37.9421673728146,-122.530175183482,"220Larkspur"
37.8138651623371,-121.298707080174,"221Lathrop"
33.8881068753624,-118.352783492541,"222Lawndale"
32.7329562393067,-117.034186435365,"223Lemon Gro"
36.3038914716064,-119.78732347663,"224Lemoore"
38.876581443796,-121.295513442226,"225Lincoln"
36.2079960264018,-119.089923396789,"226Lindsay"
39.2733574103161,-121.665080333348,"227Live Oak"
37.6859525182295,-121.762343391409,"228Livermore"
37.3831043434234,-120.720688562162,"229Livingsto"
38.1248802451403,-121.282200287252,"230Lodi"
34.0517346351417,-117.247119244563,"231Loma Lind"
33.7935697339031,-118.318076508727,"232Lomita"
34.6492724424086,-120.462771388217,"233Lompoc"
33.8070790908139,-118.166916778103,"234Long Beac"
38.8180099246885,-121.195635639051,"235Loomis"
33.8014948705218,-118.063794280968,"236Los Alami"
37.3702038717649,-122.096999435658,"237Los Altos"
37.3685786388243,-122.136756215664,"238Los Altos"
34.0936569303365,-118.372902078615,"239Los Angel"
37.0653843061803,-120.84061974739,"240Los Banos"
37.2387304063436,-121.963123909043,"241Los Gatos"
39.6770213196724,-120.244244882039,"242Loyalton"
33.9237295768882,-118.201762917654,"243Lynwood"
36.9628560390078,-120.065256468126,"244Madera"
34.0299595685924,-118.763720643484,"245Malibu"
37.6409451440771,-118.977252734774,"246Mammoth L"
33.8898047069383,-118.40002948911,"247Manhattan"
37.7987277188719,-121.223739239487,"248Manteca"
35.0592474952276,-119.402011427929,"249Maricopa"
36.6797661165155,-121.793962808116,"250Marina"
37.9933711128204,-122.109797804286,"251Martinez"
39.153423109712,-121.580564085067,"252Marysvill"
33.9888422943527,-118.188380224619,"253Maywood"
35.6765463643435,-119.231493592132,"254McFarland"
36.7599408939246,-120.384793193493,"255Mendota"
33.6949476744924,-117.182875520238,"256Menifee"
37.4551557018041,-122.176581395427,"257Menlo Par"
37.310688678324,-120.475951430439,"258Merced"
37.9049394586327,-122.539099009084,"259Mill Vall"
37.6000623819757,-122.402410820166,"260Millbrae"
37.4319622360088,-121.896384911359,"261Milpitas"
33.6128495301062,-117.654570002707,"262Mission V"
37.6632629015224,-120.988289561257,"263Modesto"
34.1455419016023,-118.003108806871,"264Monrovia"
41.7266421524765,-122.525417542596,"265Montague"
34.0706660664873,-117.699762901477,"266Montclair"
37.2406262092377,-121.985550452556,"267Monte Ser"
34.0135243762255,-118.113266211041,"268Montebell"
36.5972147103992,-121.892219144041,"269Monterey"
34.0535687407583,-118.128746756869,"270Monterey "
34.2804392461941,-118.87691668681,"271Moorpark"
37.8426728805114,-122.125500433783,"272Moraga"
33.9244047521528,-117.228670768224,"273Moreno Va"
37.1305058215589,-121.64395245039,"274Morgan Hi"
35.3785728719567,-120.851295694181,"275Morro Bay"
41.3146717487067,-122.310561724098,"276Mount Sha"
37.3932903892214,-122.082933073964,"277Mountain "
33.5763321136119,-117.187521885699,"278Murrieta"
38.3081414899198,-122.301800087922,"279Napa"
32.6751274310427,-117.08915513906,"280National "
34.8357844020132,-114.61290465858,"281Needles"
39.2607103375191,-121.020494962866,"282Nevada Ci"
37.5344623686143,-122.032385711992,"283Newark"
37.3163930002487,-121.020616577244,"284Newman"
33.6196751320121,-117.883074933856,"285Newport B"
33.9263206602141,-117.554885216137,"286Norco"
33.9056802606055,-118.083631389182,"287Norwalk"
38.0916730421697,-122.56681883134,"288Novato"
37.7642208625936,-120.852832069679,"289Oakdale"
37.7938059746108,-122.222364381867,"290Oakland"
37.988976815851,-121.70901341745,"291Oakley"
33.2168108683644,-117.314462950876,"292Oceanside"
34.4503442382013,-119.245085250674,"293Ojai"
34.0509289099953,-117.630702705032,"294Ontario"
33.8012774007331,-117.835245660177,"295Orange"
36.6229181725772,-119.318303104289,"296Orange Co"
37.8792282934572,-122.175039273001,"297Orinda"
39.7484426626229,-122.189975397147,"298Orland"
39.5106191368493,-121.551902467163,"299Oroville"
34.1934845503254,-119.180648697719,"300Oxnard"
36.6161549818128,-121.9234687126,"301Pacific G"
37.621357877604,-122.483552976722,"302Pacifica"
33.7393711603758,-116.363218487219,"303Palm Dese"
33.8254086456138,-116.527941904101,"304Palm Spri"
34.5768991958364,-118.103519604896,"305Palmdale"
37.4301118065705,-122.135682791758,"306Palo Alto"
33.7866577257482,-118.396352505189,"307Palos Ver"
39.758817460651,-121.606039840566,"308Paradise"
33.8973578811965,-118.163846133871,"309Paramount"
36.6106671461932,-119.540855105849,"310Parlier"
34.1543267975855,-118.132786171643,"311Pasadena"
35.6230840854598,-120.67197978844,"312Paso Robl"
37.4708409086204,-121.141527019934,"313Patterson"
33.8051164182631,-117.21623051979,"314Perris"
38.2444917266287,-122.627617933642,"315Petaluma"
33.988205164773,-118.089472928959,"316Pico Rive"
37.822900900716,-122.232769946366,"317Piedmont"
37.9969755733196,-122.290251765654,"318Pinole"
35.1491164046886,-120.650488324297,"319Pismo Bea"
38.0127707845265,-121.903886371545,"320Pittsburg"
33.8792378125349,-117.8567626998,"321Placentia"
38.7316685283533,-120.801402944419,"322Placervil"
37.9533027137425,-122.073611247665,"323Pleasant "
37.6737119217033,-121.881043026442,"324Pleasanto"
38.4800179582555,-120.850309121258,"325Plymouth"
38.9120299874164,-123.694277374348,"326Point Are"
34.0610092485965,-117.754275775912,"327Pomona"
34.1630888457083,-119.19855977032,"328Port Huen"
36.0722665613142,-119.037313356543,"329Portervil"
39.8095824993875,-120.469566397779,"330Portola"
37.3763665350428,-122.215728799561,"331Portola V"
32.9749496461583,-117.041312919885,"332Poway"
38.5818229772803,-121.284150448638,"333Rancho Co"
34.122710838282,-117.571499564802,"334Rancho Cu"
33.7750969548058,-116.422167536621,"335Rancho Mi"
33.762889881177,-118.365195468203,"336Rancho Pa"
33.6419468196,-117.596291716654,"337Rancho Sa"
40.1708678206245,-122.2400600647,"338Red Bluff"
40.5746161303843,-122.365658207224,"339Redding"
34.0555257784285,-117.173512075285,"340Redlands"
33.8564393965979,-118.37745557503,"341Redondo B"
37.4854407299182,-122.231579105068,"342Redwood C"
36.5972565828667,-119.444636957097,"343Reedley"
34.1134056059592,-117.382905187048,"344Rialto"
37.9437787419508,-122.337081672982,"345Richmond"
35.6234718469268,-117.675976021489,"346Ridgecres"
40.499947210165,-124.105257862571,"347Rio Dell"
38.1739653925107,-121.704293333618,"348Rio Vista"
37.7421928657391,-121.130895006197,"349Ripon"
37.7264481468181,-120.942865499259,"350Riverbank"
33.9391788744912,-117.405310957233,"351Riverside"
38.8056524638074,-121.256057535585,"352Rocklin"
38.3454176073996,-122.694600580353,"353Rohnert P"
33.7602519381148,-118.345471839525,"354Rolling H"
33.7764613590825,-118.359205850366,"355Rolling H"
34.0691172344492,-118.084156729784,"356Rosemead"
38.7645060933321,-121.30674921351,"357Roseville"
37.964385959597,-122.559888986097,"358Ross"
38.5622279502008,-121.473785402735,"359Sacrament"
36.6907056210989,-121.635215275157,"360Salinas"
37.9821930936912,-122.570297383141,"361San Ansel"
34.1334865356321,-117.295981046836,"362San Berna"
37.6251616795911,-122.428253067303,"363San Bruno"
37.4972081825845,-122.26779210454,"364San Carlo"
33.4450779728802,-117.61340081761,"365San Cleme"
32.7929902882747,-117.133047189453,"366San Diego"
34.1024747007163,-117.81613880762,"367San Dimas"
34.2891625938238,-118.437989200354,"368San Ferna"
37.7603763302538,-122.436702244622,"369San Franc"
34.0919843586268,-118.099646053315,"370San Gabri"
33.7848923248411,-116.96983335631,"371San Jacin"
36.6082053477772,-120.189152065623,"372San Joaqu"
37.310851019557,-121.869050741755,"373San Jose"
36.8451052607441,-121.539143224629,"374San Juan "
33.5018450612115,-117.661426144295,"375San Juan "
37.7095616812671,-122.153691406035,"376San Leand"
35.2731334535273,-120.664206243184,"377San Luis "
33.1364054574675,-117.175081003837,"378San Marco"
34.1208634659998,-118.112000071137,"379San Marin"
37.5546260254714,-122.311707896673,"380San Mateo"
37.9626698300798,-122.345988435636,"381San Pablo"
37.9846103033411,-122.524892408482,"382San Rafae"
37.7604524638454,-121.934348459637,"383San Ramon"
36.705665387321,-119.561670172613,"384Sanger"
33.7388068647669,-117.884559012455,"385Santa Ana"
34.4252031901691,-119.71166107922,"386Santa Bar"
37.3565301754977,-121.96920524351,"387Santa Cla"
34.4236151499938,-118.504043407039,"388Santa Cla"
36.9754846645668,-122.03190749173,"389Santa Cru"
33.946679279056,-118.080969209431,"390Santa Fe "
34.9498387032725,-120.436571633521,"391Santa Mar"
34.022424510768,-118.483444636512,"392Santa Mon"
34.3530251802709,-119.07042947888,"393Santa Pau"
38.4454586553793,-122.712334358205,"394Santa Ros"
32.8479933148461,-116.987123180239,"395Santee"
37.2728059128307,-122.019584248226,"396Saratoga"
37.8569645543176,-122.489931801787,"397Sausalito"
37.0531589896909,-122.01658259174,"398Scotts Va"
33.7608959625929,-118.084893373253,"399Seal Beac"
36.6160710511955,-121.831707049268,"400Seaside"
38.3992652570467,-122.830627451007,"401Sebastopo"
36.5752365437304,-119.614491062125,"402Selma"
35.4954345118878,-119.26497460481,"403Shafter"
40.6752247271133,-122.370082687105,"404Shasta La"
34.1651930249478,-118.052828797483,"405Sierra Ma"
33.7991549164084,-118.16727516277,"406Signal Hi"
34.2710419859563,-118.739645198364,"407Simi Vall"
32.9927723828702,-117.259784301932,"408Solana Be"
36.4423440301628,-121.33579357535,"409Soledad"
34.5968480464206,-120.140055242112,"410Solvang"
38.2887995296115,-122.462247833026,"411Sonoma"
37.9859560285885,-120.383061925781,"412Sonora"
34.0501958233442,-118.046877351623,"413South El "
33.946123925959,-118.201350229367,"414South Gat"
38.9308632671534,-119.980398238999,"415South Lak"
34.1110500900721,-118.155668241433,"416South Pas"
37.6547331571084,-122.43479033377,"417South San"
38.5037550048771,-122.467956214072,"418St. Helen"
33.8006282441309,-117.993388484671,"419Stanton"
37.9870664248,-121.307506371841,"420Stockton"
38.2482722086912,-122.008383179059,"421Suisun Ci"
37.3708245954144,-122.025112749396,"422Sunnyvale"
40.412802818447,-120.590896584979,"423Susanvill"
38.3901468657193,-120.803586015493,"424Sutter Cr"
35.1383735994623,-119.451422685126,"425Taft"
35.12009019498,-118.482252098288,"426Tehachapi"
40.0234124816656,-122.123749718844,"427Tehama"
33.4996658261048,-117.114697724084,"428Temecula"
34.10216622342,-118.057190451062,"429Temple Ci"
34.1911166716048,-118.880826512533,"430Thousand "
37.892667849655,-122.476000823683,"431Tiburon"
33.8355175840477,-118.344085133538,"432Torrance"
37.7320301551905,-121.440509707812,"433Tracy"
41.0594362294603,-124.142706789406,"434Trinidad"
39.3425936414567,-120.175696817696,"435Truckee"
36.2091657288575,-119.339099094285,"436Tulare"
41.9541733080497,-121.476486202823,"437Tulelake"
37.510143242596,-120.849904527756,"438Turlock"
33.7335562708096,-117.813068638282,"439Tustin"
34.1784411879714,-116.065435953607,"440Twentynin"
39.1479309110296,-123.208251501007,"441Ukiah"
37.5904242474729,-122.047711139829,"442Union Cit"
34.111291396676,-117.658559887115,"443Upland"
38.3519379641495,-121.966902492423,"444Vacaville"
38.1146885674241,-122.231576099476,"445Vallejo"
34.2758930048682,-119.22448806566,"446Ventura"
34.5052878977986,-117.34658811055,"447Victorvil"
33.817274528612,-117.810710366396,"448Villa Par"
36.3274290425131,-119.308721316365,"449Visalia"
33.1981401893843,-117.24311915078,"450Vista"
34.0283352095765,-117.862250178005,"451Walnut"
37.9049523095284,-122.049747470038,"452Walnut Cr"
35.5919773531061,-119.357251740284,"453Wasco"
37.6415899158873,-120.760507982246,"454Waterford"
36.9208232114321,-121.764341104494,"455Watsonvil"
41.4222647975988,-122.38347270102,"456Weed"
34.0547217693241,-117.91587669212,"457West Covi"
34.0898005741345,-118.368987535826,"458West Holl"
38.5651408848577,-121.540361920169,"459West Sacr"
34.1412945827053,-118.818222303704,"460Westlake "
33.753365174882,-117.99157758988,"461Westminst"
39.0129356916964,-121.426952495221,"462Wheatland"
33.9665418451681,-118.026011378004,"463Whittier"
33.6139634883089,-117.259909381316,"464Wildomar"
39.1530321107169,-122.148613336994,"465Williams"
39.403316137723,-123.351814924831,"466Willits"
39.5215525649321,-122.202323749299,"467Willows"
38.5462167192869,-122.807421196912,"468Windsor"
38.5246529692608,-121.975414583152,"469Winters"
36.41771137552,-119.098555858545,"470Woodlake"
38.6703575471915,-121.768054866543,"471Woodland"
37.4290299848405,-122.256769436035,"472Woodside"
33.8885240007484,-117.786084304796,"473Yorba Lin"
38.3984659967468,-122.364713372464,"474Yountvill"
41.7282660091279,-122.638648156223,"475Yreka"
39.1317637680332,-121.635155572293,"476Yuba City"
34.0294313123162,-117.050745353311,"477Yucaipa"
34.1175109217804,-116.418200865934,"478Yucca Val"
